Dates,Price
2018-01-04,10.995
2018-01-05,11.058
2018-01-08,11.235
2018-01-09,11.073
2018-01-10,11.1
2018-01-11,11.113
2018-01-12,11.28
2018-01-16,11.192
2018-01-17,11.491
2018-01-18,11.48
2018-01-19,11.548
2018-01-22,11.943
2018-01-23,11.869
2018-01-24,11.967
2018-01-25,12.49
2018-01-26,12.907
2018-01-29,12.73
2018-01-30,12.421
2018-01-31,12.792
2018-02-01,12.628
2018-02-02,12.512
2018-02-05,11.83
2018-02-06,12.214
2018-02-07,12.334
2018-02-08,11.851
2018-02-09,11.955
2018-02-12,12.794
2018-02-13,12.606
2018-02-14,13.756
2018-02-15,13.795
2018-02-16,13.753
2018-02-20,14.278
2018-02-21,13.29
2018-02-22,13.418
2018-02-23,13.7
2018-02-26,13.627
2018-02-27,13.766
2018-02-28,13.821
2018-03-01,13.685
2018-03-02,13.675
2018-03-05,13.929
2018-03-06,14.151
2018-03-07,14.368
2018-03-08,14.741
2018-03-09,14.916
2018-03-12,14.815
2018-03-13,14.532
2018-03-14,14.625
2018-03-15,14.741
2018-03-16,14.722
2018-03-19,14.562
2018-03-20,15.311
2018-03-21,14.94
2018-03-22,14.545
2018-03-23,14.166
2018-03-26,13.672
2018-03-27,12.882
2018-03-28,12.16
2018-03-29,12.459
2018-04-02,12.208
2018-04-03,11.937
2018-04-04,12.067
2018-04-05,12.014
2018-04-06,11.742
2018-04-09,11.895
2018-04-10,12.287
2018-04-11,11.953
2018-04-12,12.075
2018-04-13,11.751
2018-04-16,11.694
2018-04-17,12.596
2018-04-18,12.756
2018-04-19,12.667
2018-04-20,12.679
2018-04-23,12.291
2018-04-24,12.314
2018-04-25,12.002
2018-04-26,12.415
2018-04-27,12.662
2018-04-30,13.363
2018-05-01,12.768
2018-05-02,12.481
2018-05-03,13.517
2018-05-04,13.613
2018-05-07,13.856
2018-05-08,14.331
2018-05-09,14.61
2018-05-10,14.623
2018-05-11,14.447
2018-05-14,14.264
2018-05-15,14.25
2018-05-16,14.228
2018-05-17,14.61
2018-05-18,14.706
2018-05-21,14.451
2018-05-22,13.875
2018-05-23,14.083
2018-05-24,14.305
2018-05-25,14.364
2018-05-29,14.329
2018-05-30,14.584
2018-05-31,14.809
2018-06-01,15.08
2018-06-04,15.691
2018-06-05,16.106
2018-06-06,16.536
2018-06-07,16.126
2018-06-08,16.281
2018-06-11,16.024
2018-06-12,16.524
2018-06-13,16.509
2018-06-14,16.794
2018-06-15,16.844
2018-06-18,17.284
2018-06-19,17.061
2018-06-20,17.225
2018-06-21,16.454
2018-06-22,16.253
2018-06-25,15.321
2018-06-26,15.501
2018-06-27,14.47
2018-06-28,14.655
2018-06-29,14.589
2018-07-02,14.942
2018-07-03,15.05
2018-07-05,15.268
2018-07-06,15.681
2018-07-09,15.845
2018-07-10,15.898
2018-07-11,16.098
2018-07-12,16.75
2018-07-13,16.618
2018-07-16,16.535
2018-07-17,16.9
2018-07-18,17.048
2018-07-19,17.175
2018-07-20,17.175
2018-07-23,17.326
2018-07-24,16.834
2018-07-25,17.378
2018-07-26,17.029
2018-07-27,16.015
2018-07-30,14.808
2018-07-31,13.821
2018-08-01,13.636
2018-08-02,14.392
2018-08-03,14.187
2018-08-06,14.204
2018-08-07,14.168
2018-08-08,14.27
2018-08-09,14.644
