Dates,Price
2019-10-07,104.365
2019-10-08,102.046
2019-10-09,102.773
2019-10-10,104.218
2019-10-11,105.986
2019-10-14,106.271
2019-10-15,109.464
2019-10-16,109.218
2019-10-17,109.817
2019-10-18,110.014
2019-10-21,112.755
2019-10-22,113.865
2019-10-23,114.179
2019-10-24,114.091
2019-10-25,114.995
2019-10-28,115.447
2019-10-29,115.368
2019-10-30,114.72
2019-10-31,113.983
2019-11-01,116.616
2019-11-04,117.559
2019-11-05,117.815
2019-11-06,117.981
2019-11-07,118.62
2019-11-08,118.974
2019-11-11,118.551
2019-11-12,117.873
2019-11-13,117.245
2019-11-14,117.353
2019-11-15,118.197
2019-11-18,119.209
2019-11-19,119.17
2019-11-20,118.286
2019-11-21,118.561
2019-11-22,119.367
2019-11-25,119.966
2019-11-26,120.133
2019-11-27,120.516
2019-11-29,120.221
2019-12-02,119.947
2019-12-03,118.414
2019-12-04,120.771
2019-12-05,121.41
2019-12-06,123.218
2019-12-09,122.658
2019-12-10,122.747
2019-12-11,122.451
2019-12-12,125.959
2019-12-13,124.829
2019-12-16,125.321
2019-12-17,126.097
2019-12-18,125.979
2019-12-19,125.33
2019-12-20,125.232
2019-12-23,125.193
2019-12-24,125.537
2019-12-26,126.873
2019-12-27,126.961
2019-12-30,126.489
2019-12-31,127.217
2020-01-02,128.759
2020-01-03,127.049
2020-01-06,126.941
2020-01-07,124.78
2020-01-08,125.773
2020-01-09,126.234
2020-01-10,124.957
2020-01-13,126.018
2020-01-14,127.481
2020-01-15,125.556
2020-01-16,126.067
2020-01-17,126.912
2020-01-21,125.674
2020-01-22,125.517
2020-01-23,125.399
2020-01-24,122.295
2020-01-27,121.243
2020-01-28,123.463
2020-01-29,123.267
2020-01-30,124.79
2020-01-31,121.548
2020-02-03,122.501
2020-02-04,124.259
2020-02-05,126.342
2020-02-06,126.361
2020-02-07,125.989
2020-02-10,126.479
2020-02-11,126.725
2020-02-12,126.725
2020-02-13,126.607
2020-02-14,126.253
2020-02-18,124.573
2020-02-19,126.273
2020-02-20,126.273
2020-02-21,124.711
2020-02-24,121.361
2020-02-25,115.958
2020-02-26,116.311
2020-02-27,111.458
2020-02-28,106.624
2020-03-02,111.596
2020-03-03,107.42
2020-03-04,110.073
2020-03-05,104.67
2020-03-06,99.2659
2020-03-09,85.8143
2020-03-10,92.4773
2020-03-11,88.126
2020-03-12,80.8628
2020-03-13,95.4236
2020-03-16,81.1478
2020-03-17,86.1071
2020-03-18,77.0411
2020-03-19,78.338
2020-03-20,76.6835
2020-03-23,72.5788
2020-03-24,81.2116
2020-03-25,84.2415
2020-03-26,90.1116
2020-03-27,83.6933
2020-03-30,85.8665
2020-03-31,82.6823
2020-04-01,77.4734
2020-04-02,80.3658
2020-04-03,77.9931
2020-04-06,83.0124
2020-04-07,84.1059
2020-04-08,87.5022
2020-04-09,95.3479
2020-04-13,91.1126
2020-04-14,88.6143
2020-04-15,84.2444
2020-04-16,81.0348
2020-04-17,88.3186
2020-04-20,85.1001
2020-04-21,82.6312
2020-04-22,82.9004
2020-04-23,82.9456
2020-04-24,84.1737
2020-04-27,87.7989
2020-04-28,88.4198
2020-04-29,90.8072
2020-04-30,88.859
2020-05-01,86.5286
2020-05-04,85.4989
2020-05-05,85.3673
2020-05-06,83.763
2020-05-07,84.6364
2020-05-08,86.0177
2020-05-11,83.486
2020-05-12,80.7578
2020-05-13,77.9735
2020-05-14,81.2106
2020-05-15,79.7085
2020-05-18,83.9291
2020-05-19,82.2786
2020-05-20,84.7465
2020-05-21,83.6716
2020-05-22,83.0222
2020-05-26,88.913
2020-05-27,94.0609
2020-05-28,92.661
2020-05-29,90.2962
2020-06-01,91.4928
2020-06-02,91.7984
2020-06-03,96.7558
2020-06-04,98.755
2020-06-05,103.225
2020-06-08,105.278
2020-06-09,102.567
2020-06-10,98.421
2020-06-11,90.203
2020-06-12,92.6708
2020-06-15,93.9489
2020-06-16,94.7075
2020-06-17,92.3103
2020-06-18,91.8082
2020-06-19,90.759
2020-06-22,89.7756
2020-06-23,90.87
2020-06-24,87.8362
2020-06-25,90.8985
2020-06-26,85.9155
2020-06-29,86.2977
2020-06-30,87.2792
2020-07-01,86.5375
2020-07-02,86.8184
2020-07-06,89.012200000000007
2020-07-07,86.4991
2020-07-08,87.4187
2020-07-09,85.5255
2020-07-10,90.201
2020-07-13,91.4948
2020-07-14,92.0185
2020-07-15,93.443
2020-07-16,93.7063
2020-07-17,91.9733
2020-07-20,91.1667
2020-07-21,93.1424
2020-07-22,92.4694
2020-07-23,92.7406
2020-07-24,92.0843
2020-07-27,90.7924
2020-07-28,91.1854
2020-07-29,93.3959
2020-07-30,90.9034
2020-07-31,90.5468
2020-08-03,90.0418
2020-08-04,89.528
2020-08-05,91.0812
2020-08-06,91.1107
2020-08-07,93.1149
2020-08-10,94.2909
2020-08-11,97.2775
